pidp,sclfsato,age_dv,fimnnet_dv,nchild_dv,hiqual_dv,hhsize,ever_married,log_income,sex_female,occ_2.0,occ_3.0
544361087,6.0,49.0,2640.0,0,2.0,3.0,0,7.878912912297132,0,False,False
544361091,5.0,48.0,3300.0,0,1.0,3.0,0,8.101980731853192,1,False,False
544361767,3.0,57.0,1755.0,0,4.0,2.0,0,7.470793774195062,0,False,True
544361771,4.0,49.0,1113.67004394531,0,4.0,2.0,0,7.016313715387135,1,False,True
544361775,5.0,32.0,4273.0,0,3.0,3.0,0,8.360305435879093,1,False,True
544361779,5.0,29.0,1205.75,0,4.0,2.0,0,7.095686074540602,1,False,True
544364487,6.0,45.0,2000.0,1,3.0,4.0,0,7.601402334583733,0,False,False
544364491,6.0,42.0,1635.36999511719,1,3.0,4.0,0,7.400235649977331,1,False,False
544365171,6.0,35.0,3362.39990234375,2,1.0,4.0,0,8.12070761705367,1,False,False
544367211,4.0,48.0,2467.43994140625,0,1.0,1.0,1,7.811341627407496,0,True,False
544368567,2.0,49.0,906.75,1,4.0,4.0,0,6.810969010294445,1,False,True
544368571,3.0,55.0,2532.89990234375,1,5.0,4.0,0,7.837514858263356,0,False,True
544391687,3.0,53.0,2114.669921875,0,4.0,4.0,0,7.657126789257785,0,False,False
544391691,5.0,55.0,704.0,0,4.0,4.0,0,6.558197802812269,1,False,False
544399171,6.0,53.0,2296.32006835938,0,4.0,4.0,0,7.739498534888481,0,False,False
544401887,6.0,47.0,3861.669921875,2,1.0,4.0,0,8.259113912956796,0,False,False
544403927,6.0,46.0,2173.0,2,1.0,6.0,0,7.684324067681155,1,True,False
544403931,6.0,51.0,4738.02978515625,2,5.0,6.0,0,8.463587707062048,0,True,False
544406651,5.0,53.0,2678.0,0,3.0,3.0,0,7.893198869544609,0,False,False
544410739,6.0,46.0,1750.67004394531,1,4.0,4.0,0,7.4683249226783675,0,False,True
544412087,6.0,48.0,1213.0400390625,0,2.0,3.0,0,7.101708952181427,1,False,True
544415487,6.0,35.0,1733.0,1,2.0,3.0,0,7.458186157340487,1,False,False
544415491,6.0,36.0,1450.0,1,3.0,3.0,0,7.280008252884188,0,False,True
544418207,6.0,64.0,1001.71997070313,0,3.0,2.0,0,6.910471557258966,0,False,False
544425007,5.0,46.0,2409.46997070313,1,3.0,3.0,0,7.787577016063508,0,False,False
544425015,6.0,42.0,2319.0,0,3.0,3.0,1,7.749322464660356,1,False,False
544425687,6.0,65.0,1115.83996582031,0,4.0,1.0,1,7.018258517381692,0,False,False
544431131,7.0,47.0,1150.0,0,4.0,3.0,0,7.048386408721883,1,False,True
544431135,6.0,26.0,2558.330078125,0,1.0,2.0,0,7.847500814994846,0,False,False
544431139,6.0,25.0,1418.06994628906,0,3.0,2.0,0,7.257756968608384,1,True,False
544433167,4.0,49.0,666.669982910156,0,3.0,2.0,0,6.503794013900235,0,True,False
544435334,5.0,31.0,2172.89990234375,2,2.0,4.0,0,7.684278023540988,0,False,False
544435887,6.0,40.0,1900.0,3,1.0,5.0,0,7.550135342488429,1,False,False
544435891,6.0,42.0,7900.0,3,1.0,5.0,0,8.974744612722734,0,False,False
544437931,4.0,50.0,4758.0400390625,2,4.0,4.0,0,8.467801254420978,0,False,False
544441327,5.0,57.0,4016.65991210938,0,2.0,2.0,0,8.298454900704861,0,False,False
544441331,3.0,60.0,1888.0,0,3.0,2.0,0,7.543802867501509,1,False,False
544441339,5.0,29.0,1089.56994628906,0,3.0,2.0,0,6.994455725069402,0,True,False
544441343,5.0,27.0,2090.669921875,0,1.0,1.0,1,7.645718031605564,1,False,False
544441347,6.0,25.0,1441.32995605469,0,3.0,,1,7.274015110015801,1,False,False
544446767,4.0,59.0,1408.32995605469,0,4.0,1.0,1,7.2508696619530335,1,False,False
544455696,5.0,52.0,2401.10009765625,0,4.0,2.0,0,7.784098674401228,1,False,True
544456295,5.0,33.0,2100.0,2,3.0,4.0,0,7.650168700845001,0,False,False
544463767,5.0,45.0,1400.17004394531,0,9.0,2.0,1,7.245062912237614,1,False,False
544469211,6.0,48.0,0.0,0,1.0,2.0,1,0.0,1,False,False
544471251,6.0,56.0,2999.330078125,0,3.0,2.0,0,8.006477587639493,0,False,True
544471927,6.0,42.0,3394.13989257813,1,1.0,4.0,0,8.130100244616077,1,False,False
544471931,6.0,48.0,2279.64990234375,1,3.0,4.0,0,7.732215726218521,0,False,False
544486895,2.0,30.0,1869.0,0,3.0,1.0,1,7.533693709848633,0,True,False
544488249,6.0,58.0,1357.0,0,3.0,2.0,0,7.213768308118642,0,False,True
544490967,6.0,40.0,1838.90002441406,2,1.0,4.0,0,7.517466514569279,1,False,False
544491645,2.0,62.0,215.669998168945,0,9.0,3.0,0,5.378375450267723,0,True,False
544491653,6.0,39.0,1603.32995605469,0,5.0,2.0,0,7.380461475534939,0,False,False
544491657,1.0,32.0,336.920013427734,0,4.0,3.0,1,5.822809220814269,0,False,False
544501851,5.0,51.0,6500.0,0,1.0,3.0,0,8.77971129020447,0,False,False
544507971,5.0,37.0,1592.5,0,2.0,2.0,0,7.373688133857391,1,True,False
544512047,5.0,53.0,4004.169921875,0,2.0,2.0,0,8.295341286036898,0,False,False
544512051,5.0,48.0,1500.0,0,3.0,2.0,0,7.313886831633462,1,False,False
544512055,6.0,29.0,1900.0,2,2.0,4.0,0,7.550135342488429,0,False,True
544518847,5.0,49.0,9763.8701171875,2,5.0,4.0,0,9.186546542371067,0,False,False
544530508,6.0,35.0,1905.57995605469,0,1.0,2.0,0,7.553066317077903,0,False,False
544533127,5.0,35.0,2066.330078125,1,1.0,3.0,0,7.634013236398172,1,False,False
544533131,5.0,40.0,2574.69995117188,1,1.0,3.0,0,7.853876601857743,0,False,False
544535847,5.0,57.0,1254.17004394531,0,3.0,2.0,1,7.135026335571026,1,False,False
544543331,3.0,32.0,1811.0,0,2.0,2.0,0,7.502186486602925,1,True,False
544544687,4.0,55.0,2901.02001953125,0,1.0,2.0,0,7.9731623319493705,1,False,False
544550900,5.0,55.0,2000.0,0,4.0,4.0,0,7.601402334583733,0,False,False
544556927,4.0,65.0,216.75,0,4.0,1.0,1,5.383347615732612,1,False,False
544575979,6.0,32.0,1950.0,0,3.0,3.0,1,7.576097340623111,0,False,True
544575987,6.0,28.0,2344.76000976563,2,1.0,4.0,0,7.760364726353053,1,True,False
544578687,6.0,37.0,1025.65002441406,2,1.0,4.0,0,6.934056377181822,1,True,False
544578691,6.0,49.0,3317.07006835938,2,3.0,4.0,0,8.107138588176415,0,False,False
544582087,5.0,41.0,2235.0,0,1.0,4.0,0,7.71244383427499,1,False,False
544582091,6.0,43.0,2136.0,0,4.0,4.0,0,7.667158255319148,0,True,False
544584131,5.0,57.0,3649.330078125,0,2.0,3.0,0,8.202572874850791,0,False,False
544597731,6.0,48.0,3306.5,0,1.0,5.0,0,8.10394789598911,0,False,False
544601815,6.0,34.0,2355.5,0,4.0,3.0,1,7.764932746363786,1,True,False
544602487,6.0,54.0,1619.82995605469,0,4.0,3.0,1,7.390693615588364,1,False,True
544602491,4.0,55.0,1900.0,0,3.0,2.0,0,7.550135342488429,0,False,False
544604535,2.0,32.0,1707.5400390625,0,1.0,2.0,1,7.443394506494384,1,False,False
544604539,4.0,29.0,2704.19995117188,0,1.0,1.0,1,7.902931107651058,1,False,True
544609287,4.0,51.0,2100.0,0,1.0,2.0,1,7.650168700845001,1,False,False
544613371,4.0,52.0,3412.25,1,1.0,,0,8.13542019556486,1,True,False
544626291,6.0,42.0,3400.0,0,4.0,4.0,1,8.131824785007195,0,False,False
544629695,3.0,30.0,2056.0,0,1.0,2.0,1,7.6290038896529575,1,False,False
544634447,5.0,53.0,1148.58996582031,0,1.0,2.0,0,7.04716060631711,1,False,True
544634451,7.0,50.0,2299.669921875,0,1.0,2.0,0,7.7409556298866935,0,False,True
544641247,3.0,42.0,3017.82006835938,0,2.0,1.0,1,8.012621328182236,1,False,True
544642675,5.0,36.0,2153.8701171875,1,1.0,3.0,0,7.675485730274876,0,True,False
544646007,6.0,56.0,4089.0,0,1.0,3.0,0,8.316300249036848,0,False,False
544646011,6.0,54.0,1688.82995605469,0,1.0,3.0,0,7.4323831851356985,1,False,False
544648727,2.0,58.0,3207.5,0,1.0,1.0,1,8.07355881719057,0,False,False
544651451,4.0,49.0,2010.66003417969,1,5.0,4.0,0,7.606715547847163,0,True,False
544654167,6.0,53.0,2671.0,0,1.0,4.0,0,7.890582534656536,0,False,False
544654171,6.0,49.0,1853.0,0,1.0,4.0,0,7.5251007461258,1,False,False
544655535,6.0,33.0,2500.0,1,1.0,3.0,0,7.824445930877619,1,False,False
544660967,5.0,41.0,1796.0,2,3.0,4.0,0,7.493873886783559,0,False,True
544660971,5.0,39.0,3569.89990234375,2,1.0,4.0,0,8.180572916494146,1,False,False
544661647,6.0,49.0,992.169982910156,0,3.0,4.0,0,6.900901830573751,1,False,False
544661651,5.0,50.0,3597.15991210938,0,2.0,4.0,0,8.188177858244737,0,False,False
544668447,6.0,52.0,1101.25,0,4.0,4.0,0,7.005108824238047,1,True,False
544669127,5.0,46.0,2058.330078125,1,3.0,4.0,0,7.630136004099391,1,False,False
544669131,5.0,39.0,2980.0,2,3.0,4.0,0,8.000014093678072,0,False,False
544671167,4.0,53.0,1625.0,0,4.0,2.0,1,7.3938782901077555,1,False,False
544673887,6.0,49.0,2342.169921875,1,2.0,3.0,1,7.759259959085542,1,True,False
544675247,6.0,45.0,3029.169921875,0,1.0,5.0,0,8.016373976757732,1,True,False
544675251,5.0,54.0,3253.0,0,1.0,5.0,0,8.087640287778983,0,False,False
544676607,5.0,54.0,3200.0,0,2.0,2.0,0,8.071218539969863,1,False,True
544676611,4.0,56.0,0.0,0,4.0,2.0,0,0.0,0,False,False
544679331,6.0,35.0,1004.16998291016,2,1.0,4.0,0,6.9129119434151285,1,True,False
544686807,3.0,58.0,1912.69995117188,0,4.0,5.0,0,7.556793794400985,1,False,False
544686811,6.0,63.0,1820.0,0,4.0,5.0,0,7.507141079727608,0,False,True
544686815,3.0,25.0,1623.06005859375,0,2.0,5.0,1,7.392684501930513,1,True,False
544692247,3.0,51.0,3244.0,2,1.0,4.0,0,8.08487062913819,0,False,False
544692251,6.0,44.0,1031.0,2,1.0,4.0,0,6.939253946041508,1,False,True
544694971,4.0,54.0,2800.0,0,1.0,1.0,1,7.937731775260109,1,False,False
544697007,6.0,53.0,6436.97021484375,1,2.0,4.0,0,8.769968585387,0,False,True
544703807,3.0,37.0,3339.97998046875,3,5.0,4.0,1,8.114019450261207,1,False,False
544709927,3.0,47.0,1210.36999511719,0,2.0,4.0,0,7.099507225474362,1,False,True
544709931,3.0,54.0,602.219970703125,0,4.0,4.0,0,6.402281924075274,0,True,False
544714687,2.0,53.0,1900.0,0,1.0,3.0,0,7.550135342488429,0,False,False
544714691,5.0,48.0,5335.669921875,0,1.0,3.0,0,8.582357127292795,0,False,False
544717407,3.0,42.0,2792.0,2,1.0,4.0,0,7.934871565945176,1,True,False
544717411,4.0,43.0,172.899993896484,2,3.0,4.0,0,5.158480386262387,0,True,False
544719447,5.0,45.0,3693.3798828125,2,1.0,4.0,0,8.214567993266138,0,False,False
544719451,5.0,42.0,3515.0,2,1.0,4.0,0,8.165079258805068,1,False,False
544722847,5.0,38.0,3385.0,1,3.0,3.0,0,8.12740456269308,0,False,False
544728287,2.0,37.0,2700.0,0,1.0,1.0,0,7.901377353792616,0,False,False
544733727,5.0,49.0,1699.0,0,4.0,2.0,0,7.438383530044307,1,False,False
544734407,2.0,64.0,1357.32995605469,0,9.0,2.0,0,7.214011250663657,1,False,True
544735767,6.0,58.0,3226.5,0,4.0,2.0,0,8.079463122720798,0,False,False
544735771,6.0,53.0,1690.0,0,2.0,2.0,0,7.43307534889858,1,False,False
544735779,6.0,26.0,3567.0,0,1.0,2.0,0,8.1797604936999,1,True,False
544744611,4.0,59.0,1632.67004394531,0,5.0,4.0,0,7.398584323539021,1,False,False
544754131,5.0,63.0,2501.0,0,4.0,5.0,0,7.824845691026857,0,False,True
544762967,1.0,39.0,2600.0,0,1.0,4.0,1,7.8636512654486515,1,False,False
544762975,7.0,36.0,1732.0,0,4.0,4.0,1,7.457609289715606,0,True,False
544770447,3.0,54.0,1752.0,0,4.0,3.0,1,7.469083884921234,1,False,False
544770455,6.0,36.0,3319.90991210938,2,4.0,5.0,0,8.1079940942727,0,True,False
544782007,5.0,61.0,7000.0,0,1.0,3.0,0,8.853808274977197,0,False,False
544782011,6.0,62.0,1615.2900390625,0,2.0,3.0,0,7.387888702594385,1,False,False
544785415,3.0,31.0,2084.830078125,0,1.0,1.0,1,7.642922174009355,1,True,False
544785419,3.0,26.0,0.0,0,1.0,3.0,1,0.0,0,False,False
544788807,6.0,53.0,1366.07995605469,0,2.0,5.0,0,7.220432325177834,1,False,True
544788811,4.0,53.0,7736.0,0,3.0,5.0,0,8.953769294549454,0,False,False
544789487,5.0,49.0,2568.44995117188,1,2.0,4.0,0,7.8514471282008955,1,False,True
544791527,5.0,65.0,1623.92004394531,0,2.0,2.0,0,7.393213889827332,1,False,True
544805127,5.0,55.0,364.0,0,1.0,1.0,1,5.8998973535824915,1,False,False
544814647,3.0,60.0,1700.0,0,1.0,3.0,1,7.438971592395862,1,False,True
544814651,2.0,40.0,0.0,0,1.0,3.0,1,0.0,0,False,False
544819407,4.0,42.0,3020.669921875,1,1.0,2.0,1,8.013564911809285,1,False,False
544820087,3.0,63.0,2158.01000976563,0,4.0,1.0,1,7.677405066801248,1,False,False
544822807,2.0,63.0,2254.44995117188,0,3.0,11.0,0,7.721104766920092,0,False,False
544822819,4.0,33.0,7.25,3,1.0,11.0,0,2.1102132003465894,0,False,False
544822823,6.0,29.0,666.669982910156,0,1.0,11.0,0,6.503794013900235,0,False,False
544830366,4.0,32.0,2402.3798828125,2,4.0,4.0,0,7.78463131013864,0,False,True
544838445,6.0,56.0,2442.0,0,4.0,2.0,0,7.8009820712577405,0,False,False
544838449,6.0,60.0,1661.0,0,3.0,2.0,0,7.415776975415394,1,True,False
544841167,5.0,49.0,1732.80004882813,0,2.0,4.0,0,7.458070838597032,1,True,False
544841171,6.0,49.0,2204.0,0,1.0,4.0,0,7.6984827878809465,0,False,False
544853407,4.0,50.0,900.0,0,4.0,3.0,1,6.803505257608338,1,False,True
544853411,6.0,27.0,2330.0,0,3.0,3.0,1,7.754052639035757,0,False,True
544856884,6.0,36.0,1309.40002441406,1,3.0,4.0,0,7.178087731729803,1,True,False
544860887,6.0,53.0,2648.38989257813,1,1.0,4.0,0,7.882084663257653,0,False,False
544860891,5.0,52.0,3264.02001953125,1,1.0,4.0,0,8.091021173248013,1,False,False
544868367,6.0,59.0,2183.330078125,0,1.0,2.0,0,7.689064460117721,1,False,False
544868371,3.0,47.0,2215.669921875,0,1.0,2.0,0,7.703761313495749,0,False,False
544869047,6.0,46.0,5546.77001953125,1,1.0,4.0,0,8.621151327715264,1,False,False
544873807,2.0,41.0,3500.0,3,1.0,4.0,1,8.160803920954665,1,False,False
544904405,4.0,64.0,2905.830078125,0,2.0,2.0,0,7.9748184461930745,0,False,False
544904409,6.0,62.0,1352.0,0,4.0,2.0,0,7.210079628170788,1,False,True
544926847,6.0,49.0,3246.46997070313,0,2.0,3.0,0,8.085631501605352,1,False,True
544926851,6.0,54.0,4001.080078125,0,4.0,3.0,0,8.294569524469978,0,False,False
544928207,5.0,55.0,2042.14001464844,0,4.0,3.0,0,7.622243126315805,0,False,True
544951327,4.0,55.0,2472.97998046875,0,1.0,2.0,1,7.813583460950715,1,False,False
544952015,6.0,32.0,10083.330078125,2,1.0,4.0,0,9.218738020628608,0,False,False
544975127,7.0,62.0,1025.5,0,5.0,2.0,0,6.933910236458988,0,True,False
544979207,6.0,55.0,1710.0,0,4.0,4.0,0,7.444833273892193,1,True,False
544979215,3.0,26.0,150.0,0,3.0,4.0,1,5.017279836814924,0,False,False
544983971,7.0,63.0,829.830017089844,0,9.0,2.0,0,6.722425221693331,1,False,True
544997567,5.0,56.0,2950.43994140625,0,5.0,4.0,0,7.990048445975066,0,False,False
544997571,5.0,49.0,476.670013427734,0,2.0,4.0,0,6.168920145613676,1,False,False
545007087,5.0,46.0,1400.0,0,2.0,3.0,0,7.244941546337007,1,False,True
545010491,3.0,38.0,1202.06005859375,1,1.0,3.0,0,7.092623638746597,1,True,False
545019331,6.0,56.0,4840.669921875,0,1.0,2.0,0,8.485014965383963,0,False,False
545020687,6.0,57.0,3506.0,0,1.0,2.0,0,8.162516250140179,1,False,False
545020691,6.0,42.0,1978.0,1,9.0,3.0,0,7.590346945602565,0,False,True
545020695,6.0,38.0,1258.0,1,3.0,3.0,0,7.138073034044347,1,True,False
545020699,7.0,60.0,1831.03002929688,0,3.0,2.0,0,7.513179936637334,0,False,True
545021371,5.0,57.0,1173.4599609375,0,4.0,2.0,1,7.068563713213495,1,True,False
545026127,3.0,44.0,2332.5,2,1.0,4.0,0,7.75512456538987,1,False,False
545032935,5.0,34.0,2371.419921875,2,3.0,3.0,1,7.771665777280098,1,False,True
545033692,4.0,55.0,1847.0,0,1.0,2.0,0,7.521859252201629,0,True,False
545035647,7.0,35.0,2152.080078125,2,1.0,3.0,1,7.674654690413984,1,True,False
545040407,1.0,61.0,3485.19995117188,0,1.0,2.0,0,8.156567582774649,1,False,False
545043807,6.0,49.0,2343.18994140625,0,1.0,2.0,0,7.759695180437049,1,False,False
545045851,6.0,65.0,6728.25,0,4.0,1.0,1,8.814218975121152,1,False,False
545047298,5.0,28.0,2445.0,0,1.0,,1,7.802209316247118,1,False,False
545051291,5.0,63.0,3910.330078125,0,1.0,1.0,1,8.27163276856705,1,False,False
545054007,6.0,53.0,2497.77001953125,0,5.0,4.0,0,7.823553897600925,0,True,False
545054011,6.0,51.0,1679.75,0,3.0,4.0,0,7.426995401349146,1,False,False
545069659,5.0,38.0,1500.0,0,1.0,2.0,0,7.313886831633462,1,True,False
545072371,7.0,64.0,831.0,0,5.0,4.0,0,6.723832440821209,1,False,True
545073727,6.0,54.0,2948.830078125,0,2.0,2.0,0,7.989502847039292,1,False,False
545073735,6.0,28.0,3496.5,0,1.0,2.0,0,8.159803706539636,0,False,False
545073739,5.0,25.0,1894.17004394531,0,1.0,1.0,1,7.547063846443437,1,False,False
545076447,5.0,41.0,2908.0,3,3.0,6.0,0,7.975564658495202,0,False,False
545083247,6.0,46.0,666.070007324219,0,4.0,5.0,0,6.50289499891494,1,True,False
545083251,6.0,50.0,3400.0,0,1.0,5.0,0,8.131824785007195,0,False,False
545083255,6.0,25.0,2882.669921875,0,3.0,5.0,1,7.966819040355114,0,False,False
545084611,7.0,48.0,8666.669921875,0,3.0,4.0,0,9.067355281852159,0,False,False
545089371,6.0,56.0,2922.40991210938,0,2.0,4.0,0,7.980505992059481,0,False,False
545089375,5.0,30.0,3708.40991210938,0,1.0,4.0,1,8.218628089611368,0,False,False
545089383,5.0,26.0,1163.84997558594,0,1.0,4.0,1,7.0603475813863374,1,True,False
545096847,7.0,54.0,1026.82995605469,0,1.0,1.0,1,6.935205019934809,1,False,True
545096855,4.0,29.0,1625.0,0,2.0,1.0,1,7.3938782901077555,1,False,True
545100251,6.0,62.0,2162.5,0,1.0,2.0,0,7.679482559664939,1,False,False
545108415,2.0,29.0,2540.080078125,0,1.0,1.0,1,7.840344497237212,1,True,False
545108419,1.0,25.0,2440.0,0,3.0,1.0,1,7.80016307039296,1,False,False
545109767,7.0,54.0,5830.2099609375,0,3.0,3.0,0,8.670979798280548,1,False,False
545109771,6.0,54.0,4320.330078125,0,1.0,1.0,1,8.371318522305094,0,False,True
545109775,6.0,33.0,2176.89990234375,2,4.0,4.0,0,7.686116343916923,1,True,False
545114527,6.0,39.0,5696.0,2,3.0,4.0,0,8.647694999480395,0,False,False
545114531,6.0,37.0,1100.0,2,3.0,4.0,0,7.00397413672268,1,True,False
545121327,6.0,50.0,3271.919921875,1,1.0,4.0,0,8.09343780792476,0,False,False
545121331,6.0,46.0,2500.0,1,1.0,4.0,0,7.824445930877619,1,False,False
545126091,7.0,58.0,5765.830078125,0,2.0,3.0,0,8.659877828663378,0,False,False
545126095,6.0,34.0,1622.0,0,1.0,3.0,1,7.392031567514591,0,False,False
545126103,6.0,32.0,1900.0,1,1.0,3.0,0,7.550135342488429,1,False,False
545129487,4.0,41.0,3724.5,0,2.0,2.0,0,8.222956349993781,0,False,False
545134255,4.0,38.0,2701.419921875,0,1.0,1.0,1,7.901902917945768,1,True,False
545141727,6.0,65.0,866.669982910156,0,1.0,3.0,0,6.765811438343919,0,False,False
545141735,6.0,30.0,2500.0,0,1.0,3.0,1,7.824445930877619,0,False,False
545170380,4.0,32.0,1478.75,0,4.0,2.0,0,7.299628433570835,0,False,True
545173015,6.0,38.0,1899.06994628906,0,3.0,2.0,0,7.549645978313267,0,False,True
545186607,6.0,58.0,1420.68005371094,0,2.0,7.0,0,7.259594587657139,1,True,False
545186611,7.0,38.0,1625.0,1,3.0,7.0,0,7.3938782901077555,1,True,False
545186615,6.0,44.0,3432.89990234375,1,3.0,7.0,0,8.14145189203542,0,False,False
545186623,4.0,35.0,2191.68994140625,2,2.0,4.0,0,7.692884352834339,0,False,False
545188647,6.0,41.0,3172.89990234375,1,1.0,4.0,0,8.062716363835358,1,False,False
545188651,4.0,46.0,2700.0,1,1.0,4.0,0,7.901377353792616,0,False,False
545194087,6.0,65.0,3421.669921875,0,1.0,2.0,0,8.138176204396194,0,False,True
545200895,5.0,38.0,2188.0,1,3.0,2.0,1,7.691200097522863,1,True,False
545204965,7.0,63.0,0.0,0,5.0,2.0,0,0.0,0,True,False
545204969,6.0,61.0,1232.09997558594,0,1.0,2.0,0,7.117286583077555,1,False,False
545209047,5.0,61.0,1333.32995605469,0,4.0,3.0,0,7.196184539260574,1,False,True
545209059,6.0,33.0,2270.669921875,1,1.0,3.0,0,7.728270488421878,1,False,False
545209063,6.0,30.0,2513.330078125,0,4.0,1.0,1,7.829761676524071,1,False,False
545209735,6.0,30.0,1795.0,0,4.0,3.0,0,7.493317248862145,0,False,False
545219927,5.0,48.0,2301.14990234375,0,1.0,2.0,0,7.741598705469173,0,False,False
545236249,7.0,58.0,1645.0,0,1.0,3.0,0,7.406103381237015,1,False,False
545236253,4.0,30.0,2353.0,0,1.0,2.0,0,7.763871287820222,1,False,False
545239647,6.0,55.0,3854.07006835938,1,4.0,3.0,0,8.25714446180096,0,False,False
545247127,3.0,39.0,2806.669921875,0,1.0,2.0,0,7.9401102090464395,0,False,False
545259373,5.0,47.0,1150.5,0,5.0,2.0,1,7.04882071926074,0,False,True
545260727,5.0,51.0,104.0,1,1.0,3.0,0,4.653960350157523,1,False,False
545260731,5.0,52.0,1800.0,1,1.0,3.0,0,7.496097345175956,0,False,False
545270245,6.0,63.0,3948.11010742188,0,1.0,3.0,1,8.281245543253446,1,False,False
545270253,3.0,35.0,2916.330078125,1,1.0,3.0,1,7.978424120176645,1,False,False
545270935,7.0,35.0,87.5899963378906,3,3.0,5.0,0,4.484018943086212,0,True,False
545274335,5.0,30.0,1850.0,2,3.0,4.0,0,7.523481312573497,0,False,False
545275007,6.0,61.0,1639.0,0,3.0,1.0,1,7.402451520818244,1,False,True
545275691,6.0,56.0,6015.0,0,1.0,3.0,0,8.702177865629675,0,False,False
545279767,6.0,63.0,1077.76000976563,0,1.0,2.0,0,6.983567521395728,1,False,False
545279771,6.0,65.0,8355.509765625,0,1.0,2.0,0,9.030796126754517,0,False,False
545300371,5.0,44.0,2888.169921875,1,1.0,2.0,1,7.968724515584983,1,False,False
545301051,6.0,38.0,3983.669921875,0,1.0,2.0,0,8.290209757649418,0,False,False
545305615,6.0,54.0,3285.0,0,1.0,2.0,1,8.097426298597213,0,False,False
545308335,6.0,39.0,2514.669921875,1,1.0,2.0,1,7.830294417590348,0,False,False
545310371,2.0,49.0,3867.0,1,1.0,4.0,0,8.260492856573185,0,False,False
545315133,5.0,33.0,361.670013427734,0,3.0,3.0,1,5.893493366906671,0,False,False
545315137,6.0,28.0,2066.0,0,3.0,1.0,1,7.633853559681768,0,False,False
545317167,4.0,60.0,2376.0,0,4.0,2.0,0,7.773594467360194,1,False,False
545317171,3.0,57.0,1534.72998046875,0,3.0,2.0,0,7.33676110428839,0,False,False
545317847,6.0,50.0,4700.0,0,1.0,3.0,0,8.45553053102413,0,False,False
545317851,6.0,49.0,1744.16003417969,0,1.0,3.0,0,7.464601540563038,1,False,True
545317859,6.0,29.0,1780.0,0,1.0,2.0,0,7.484930283289661,1,False,False
545322605,7.0,62.0,16342.0,0,1.0,2.0,0,9.701554950093058,0,False,False
545322613,7.0,28.0,1950.0,0,1.0,1.0,1,7.576097340623111,1,False,False
545322617,7.0,26.0,4350.0,0,1.0,1.0,1,8.37816098272068,1,False,False
545332125,5.0,54.0,1776.67004394531,0,4.0,2.0,0,7.483058821768664,1,False,True
545332133,4.0,34.0,2183.0400390625,2,5.0,4.0,0,7.688931669600825,1,False,False
545332137,5.0,58.0,1776.67004394531,0,5.0,2.0,0,7.483058821768664,0,False,True
545332141,5.0,38.0,2380.86010742188,2,4.0,4.0,0,7.775637019148596,0,False,True
545334237,4.0,47.0,51.7599983215332,0,5.0,4.0,0,3.9657532960358686,1,False,False
545341647,6.0,61.0,5022.0,0,1.0,2.0,1,8.521782643750045,0,False,False
545394148,7.0,33.0,972.900024414063,2,4.0,4.0,0,6.8813086540355,1,False,True
545428693,5.0,30.0,1700.36999511719,0,1.0,2.0,0,7.439189084978491,0,False,False
545428697,6.0,28.0,1700.0,0,1.0,5.0,1,7.438971592395862,1,False,False
545435553,4.0,55.0,1245.82995605469,0,3.0,1.0,1,7.128359573955765,0,False,False
